original_id,funny,user_id,review_id,text,business_id,stars,date,useful,type,cool,neighborhood,name
21135,0,rI6CUepDqNQmeF7mB9quvA,2r8Xd7GYv5LQ5yM19FUBXw,"Great fish and chips! DELICIOUS fried mushrooms. The the burgers are just OK. 
Their condiment bar always seems fresh too. I docked 1 star because the bathroom has a funny smell. Can't quite pin point it but ya...not very pleasant. Other than than, pretty darn good place to eat.",_c3ixq9jYKxhLUB0czi0ug,4,4/13/2014,0,review,0,Downtown,Downtown Crown Pub
880,0,Gex2BjHU0b-lotctK5bVbA,kdORTVu5UIrBvcEuVagFJw,Great Homestyle food reasonable prices. Everything always seems like it's fresh made love the tri tip,PQER4ba8Q0zqB1G2QiXamQ,4,4/15/2016,0,review,0,The Strip,Sage
47059,0,bt-VSDh3jgt5FZHYTxJ8fQ,y1hl5ufh9jNHYl2_hZikMQ,"Great spot for a date, girls night or drinks!  I go all the time, love the food and atmosphere!",ADgacmZ-qXrSOhMfU6bmTA,5,6/8/2015,0,review,0,Eastside,Birrieria Jalisco
57247,0,#NAME?,va25s5zhOPhm8q2wyeaDpA,"The course and surrounding scenery were beautiful.  My complaint is that I'm staying at the resort and have played multiple rounds only to just find out that others, not staying at the resort, have been paying $50 per round less than me by booking at Golfnow.com. I would think the club house would be upfront on pricing with a patron that is staying at the resort.  Lesson learned!",ccWEjDEgIO70iiGSN-rRUg,2,2/18/2016,0,review,0,The Strip,Market Cafe Vdara
33998,0,uYm9YJKp_qG-LBRSKqwbxA,ptMlP8QyxJnezUGBto4zBQ,Our favorite place for Mexican. We thought lindo was up until we moved over to the fair northwest. We save this for special dates nights just my husband and I. Love love the rice casserole.,pomGBqfbxcqPv14c3XH-ZQ,5,7/18/2016,0,review,0,Eastside,Addiction Restaurant
67269,0,-9S_Fh-sQebyB1yhEM5zHw,j4ZOWDy29NjlNlpF0Dt7UA,This is the fourth time I've gone here I must be stupid and this time I ordered the pizza it's the worst pizza I have ever had in my lifetime it taste like sawdust,9Wc9cypUeTtjkoPLkPsF-g,1,5/16/2016,1,review,0,Summerlin,Lucille's Smokehouse Bar-B-Que
10089,1,vQ2CVbUPI8Nm82UjnUAvzA,oSycT05PvkNINEbT024TQw,"One of the coolest dining experiences ever! After you get your reservation, you get a golden ticket! There are only 2 seatings a day and each seating has a max of 8 people! 

Peter & I arrived a bit early and we were offered a seat at the Jaleo bar along with drinks to pass the time. Once seated inside, the fun began. Each dish was creative and mind blowing! We were seated next to a really nice couple which only enhanced our dining experience :)

We will definitely be back!!",sARavfidmIS878q5BtlyVQ,5,3/5/2014,4,review,3,Southwest,Rainbow Pho Express
11615,0,FxezzTBPCvEZEju5CrNKdw,THsYqqkIRtCJWZtHhHs08Q,Friendly staff. Food was pretty good. Fridays are half off ribs. I tried the ribs and a side of steamed veggies. The sauce was a little sweet so I didn't finish the ribs but I would get it again with the sauce on the side. The blueberry lemonade was good - they're not skimpy on the liquor which is always a positive. The menu had a lot of nice choices and it looks like a meal with appetizers will run about $30 on an average day. There's a late afternoon and late night happy hour. Nice atmosphere with large bar area and outdoor seating. I'd go back,H8qlBw1YaxMsItfz25-AyA,3,7/30/2016,1,review,0,Downtown,Mickie Finnz
66589,4,3iq8oDotfNXL57CbqzaaAA,rD-1aP7T7V-egD0FSA3aSg,"I definitely will not be running back to this restaurant....if you can call it that.

I understand that when I got there that it was pretty late, but the place wasn't empty and about to close, so I DO expect good service.  First of all it took waaaay too long to get anyone to notice that we had sat down at one of thieir booths.  Our dumb waitress Jennifer was barely around and we couldn't tell if she was our waitress or the dumb brunette there that could not stop giving us dirty looks.  The manager i think he was, couldn't stop being a huge douche about the fact that I was the only underage person there.  He went out of his way to come by our table and say, oh yeah your waitress asked if I had checked your IDs before when you came to the bar for a drink, so I made sure to let her know that you (points) at me, were the underage one.  Well thanks you asshole, but pretty sure I ordered a god damn coke, and not a beer.

When we had gone to the bar before hand for a drink, I asked for a coke, (this bar is about a 10 seater so you can see everything) and he got everyone their alcoholic drinks, and left me without a drink. Even though, I was sitting directly in front of his ""work area"".  Pretty sure you can see that my drink coaster is without a drink.

Now to tell you about the horrible food that came out COLD.  The spinach dip was discusting too.  Didn't have any silverware, napkins or side plates untill half way through the meal.  Couldn't get a refill on ANY of our drinks.  I had my empty soda glass sitting at the head of the table and she walks by, ""need anything else?"" and the glass is sitting right in front of her.  Uh yeah....She added someone elses tab onto our bill without saying anything or asking.  Then took her a lifetime to put it on a seperate bill.  All in all, everything was just insanely horrible.  Worse than denny's and sorry guys, but that means A LOT.

Let it be known, we're in an economic depression right now, and the first businesses to feel that depression is restaurants, and as a server, you gotta milk every table that you're lucky enough to get as much as you can, because those restaurant doors could be closed the next day for good.",-01XupAWZEXbdNbxNg5mEg,1,10/30/2009,5,review,4,Westside,Little Caesars Pizza
3366,0,LegXS-fw8MAP26zfrVssag,s0zo8IFxo6nWyEfyUF0FkQ,"Great salsa, bean dip, and menu selection. The spinach enchilada was delicious. Didn't get to try there home brew. I would return",#NAME?,4,3/14/2014,0,review,0,Eastside,Island Grill
24258,0,xzvTed9al7cOEc0S57kb3w,GFCJBAKZ0cj2y8OJNOcAtw,"The meal comes with complimentary chips and 3 types of salsa.

I ordered the Shrimp Ceviche and was unimpressed.  I've had better shrimp Ceviche in east san jose.

My boyfriend ordered the chicken tacos, which came with black beans and spanish rice.  There was nothing special about the whole plate.  They don't even ask you what type of beans you want.

The service was better than the food, and out of all the food we tried, the chips and salsa were the best.",lveadz48Q0_ke_p80D2rhg,3,1/20/2010,0,review,0,Westside,Hot Dog on a Stick
18098,0,VxAt-u0nYfrkeyvwaV8UDw,I48yKIMr-HFasP95pl_CUw,"I have always loved joes crab shack but this location is top of the line. Food is always great. service is usually on par. This location succeed in both categories. My review has more to do with the friendlyness (is that even a word) of the staff. I sat at the bar as it was just myself and wanted to watch the rest of the penguins game. I just moved to Pittsburgh and am currently staying in a near by hotel while finding a place to live. The bartender introduced herself as Paige and asked for my name and used it all night. Made you feel apart of the experience. As I was the only one at the bar, in between her attending to her tables, we chatted about the area, where to live, places to see, etc. Other waitresses got involved and were all just as helpful. Pretty soon the banter turned to all around convo and the night flew by. The customer interaction I encountered will have me back more and more. Excellent. Even if the food sucks, which is few and far between, the staff is more than a good reason to keep coming back.",lMx29wnA8FxJMcDoME_VoQ,5,11/23/2014,0,review,0,Chinatown,Pho Vietnam Restaurant
55385,0,AgfwqflEQL1VTDF3IMw9Og,A8XR_7_Q_lI5oji-9Loi4A,"This is my friends favorite buffet in Vegas, so definitely it was a must try for me.   We came here just right before Sunday brunch time and only had to pay for breakfast price, what a deal.   

I like the layout of this buffet, everything was labeled and easy to recognize, so I can choose what I want to eat while I'm sitting down.  Great variety and our waitress was really nice bringing back several refills whenever she saw our glass empty.  

Breakfast items that I enjoyed were French toast with bacon and sausage.
Lunch: Prime rib, cream corn and beef brisket.
Dessert: Oreo cheese cake

Plenty more stations to choose from, and their Chinese noodle station is awesome.",OVTZNSkSfbl3gVB9XQIJfw,4,3/14/2011,1,review,0,Westside,Sushi Mon
5773,0,pPSiFFRxBUmgpeo0lchRlw,UEAsdOue52ldXkaxpBLOHg,Today was the opening day for their breakfast. The menu was limited but still tasty and great presentation. And the best part was the fact she was there too!!!,G-5kEa6E6PD5fkBRuA7k9Q,4,10/13/2014,1,review,1,Eastside,Firkin On Paradise
59160,0,n88aZ3B8-8VsPeECSd92gQ,NyFjgUX8S9RDutXmziAKSw,"Ended up making a few stops at Secret Pizza on our most recent Vegas trip. It is truly a one-of-a-kind spot in Vegas. A hole in the wall pizza counter in a chic, upscale hotel with no advertising or signage anywhere on the property, that provides a relatively quick and affordable (by Vegas standards) lunch or snack. You could easily walk right by without knowing it's there....secret! They typically have 4 or 5 pizzas to choose your slice from ($6/slice) or you can order a whole pizza.

There are only a few counter seats, so most people take it out in the seating area on the 3rd floor or back to your room.

I tried a variety of the slices during my stay, but the simple white pizza slice was the best, which was topped with a healthy amount of garlic, olive oil and cheese. The meatball slices on the meatball pizza are full of flavor.

Only minor challenge with this spot would be if you showed up when they were really busy. They aren't the most efficient at the counter, so I could imagine there are some long waits to order and get your food when busy.

It's definitely worth a try if you are in the area and need a snack/lunch and don't want to spend $30+ per person.",iCQpiavjjPzJ5_3gPD5Ebg,4,4/2/2015,2,review,0,Westside,Island Fusion
34889,0,YLIRjD-otLbRJwrg6Ks7Bg,Wz3Ja8SPnBZb6MM0NJXPEg,"Great service. Did get our order mixed, however let us keep the dish we didn't order free of charged. Food was very good.",nUpz0YiBsOK7ff9k3vUJ3A,4,1/24/2014,0,review,0,Centennial,Domino's Pizza
53520,0,xY-_P4jUJD4zs4agSjWbrg,syLIeUSiHox-48Rtn-4EGg,"came here on the last day of vegas... just to get their steak & eggs... i thought it was pretty good .. portions were small though, i believe... i forget, but not bad :)",JpgVl3d20CMRNjf1DVnzGA,3,6/6/2011,0,review,0,Westside,Jersey Mike's Subs
69211,0,jt7lVJ8RF7rMhMVQAKAhEA,5a1SMpxp0MiyJUeFYe6RuA,"I had a hard time deciding whether to give this place a two or three star review.  I decided on three stars because the service was great.  The hostess was smiling and very sweet.  Our server was friendly and prompt the entire visit. 
The food on the other hand left something to be desired.  I like the fact that they have a single page menu.  It can be questionable when restaurants have three or four page menus.  Although, if you only offer a one page menu, it should be mastered. Yeah, I said it.  The chef should be a straight up blind folded majician putting out dishes full of flavor.  
We started off with fried zucchini.  If you look at the appetizer menu, 8/10 choices are fried.  Now, I know this place isn't a health food restaurant, but I would have liked to see some variety.  The zucchini sticks were not very good.  The sticks had a crisp outside, but the inside had the texture of a worm.  I'm not a fan.  The sauce that was served with the fried zucchini wasn't anything special either.  
For a place that specialized in burgers, the burger was just okay.  We shared the ""steak house"" burger.  The description on the menu made it sound amazing.  This burger didn't wow me by any means.  I would eat a burger from In and Out over this anyday!  One part that stands out is limp lettuce.  I like the lettuce on a burger to crisp and fresh.  Sadly, this lettuce was warm and limp.  It wasn't all dissapointing, though.  The horseradish sauce was a nice touch and the cheese was melted nicely.  The burger itself was pretty juicy, too.  They also offer white or wheat buns.  The onions rings, a $2.50 subcharge, were pretty good.
To sum it up, LBS was just A-OK.  It wasn't great and it wasn't horrible either.  If I go back it would probably be for happy hour.",B7XwqO9Lbzq-VtOiRobfCg,3,2/21/2012,0,review,0,Southwest,Naked City Pizza Express
54489,0,lblrlmKgFg3tIgjYGAHZyg,ysbekhmsvYGZYRAZhh_CYQ,"Plusses: 1. It's open 24-7, 2. The service is quick and friendly, 3. The portions are generous, filling you up when you're hungry.

Minuses: 1. There's nothing fancy about the food, so you're paying for the portion size and convenience

That's the only minus. It's simple, quick Mexican food. Anything more than a guilty pleasure and you're doing it wrong.",znNyiHZs5TAX64WonjJ4dg,4,3/22/2016,0,review,0,Westside,Cafe Rio
52485,1,#NAME?,9JUEcewSG4J73z03oNMhQw,"Maaaan they have to get a bad review because I tried to place an order and they didn't have anything !!!!! 
No ribs
No chicken 
No brisket 
Why are you even open?????",dVQFNgVlnxgitEXDQR7tfA,1,2/26/2016,0,review,0,Westside,T.G.I. Friday's
